AblyBase.html,onClientIdSet,"('id',)"
AblyRest.html,setAndroidContext,"('Android', 'ID')"
AblyRest.html,onClientIdSet,"('id',)"
ActivationContext.html,setClientId,"('id',)"
Auth.html,checkClientId,"('id',)"
Auth.html,assertValidToken,"('id',)"
Auth.html,setClientId,"('id',)"
ChannelBase.html,setConnectionFailed,"('Connection',)"
ChannelBase.html,setConnectionClosed,"('Connection',)"
ChannelOptions.html,withCipherKey,"('IP',)"
ChannelOptions.html,fromCipherKey,"('IP',)"
ChannelOptions.html,getCipher,"('IP',)"
Connection.html,onConnectionStateChange,"('Connection',)"
ConnectionManager.html,getConnectionState,"('Connection',)"
ConnectionState.html,getConnectionEvent,"('Connection',)"
ConnectionStateListener.Filter.html,onConnectionStateChanged,"('Connection',)"
ConnectionStateListener.html,onConnectionStateChanged,"('Connection',)"
ConnectionStateListener.Multicaster.html,onConnectionStateChanged,"('Connection',)"
Crypto.html,getRandomMessageId,"('id',)"
Crypto.html,getCipher,"('IP',)"
DeviceDetails.html,pushRecipientJsonObject,"('IP',)"
LocalDevice.html,setDeviceIdentityToken,"('id',)"
MessageDecodeException.html,fromDescription,"('IP',)"
Platform.html,setAndroidContext,"('Android', 'ID')"
PushBase.ChannelSubscription.html,forClientId,"('id',)"
PushChannel.html,getClientId,"('id',)"
PushChannel.html,listSubscriptionsAsync,"('IP',)"
PushChannel.html,listSubscriptions,"('IP',)"
PushChannel.html,postSubscription,"('IP',)"
PushChannel.html,listSubscriptionsImpl,"('IP',)"
PushChannel.html,delSubscription,"('IP',)"
RegistrationToken.Type.html,fromName,"('name',)"
RegistrationToken.Type.html,toName,"('name',)"
Stats.html,toIntervalId,"('id',)"
Stats.html,fromIntervalId,"('id',)"
