Lokhttp3/Address;,-deprecated_hostnameVerifier,"('name',)"
Lokhttp3/Address;,hostnameVerifier,"('name',)"
Lokhttp3/Cache;,trackConditionalCacheHit$okhttp,"('Hit',)"
Lokhttp3/CacheControl;,-deprecated_mustRevalidate,"('id',)"
Lokhttp3/CacheControl;,mustRevalidate,"('id',)"
Lokhttp3/CertificatePinner$Pin;,matchesHostname,"('name',)"
Lokhttp3/ConnectionPool;,idleConnectionCount,"('Connection',)"
Lokhttp3/Cookie$Builder;,name,"('name',)"
Lokhttp3/Cookie;,-deprecated_name,"('name',)"
Lokhttp3/Cookie;,name,"('name',)"
Lokhttp3/EventListener;,cacheConditionalHit,"('Hit',)"
Lokhttp3/EventListener;,cacheHit,"('Hit',)"
Lokhttp3/FormBody;,name,"('name',)"
Lokhttp3/Headers;,name,"('name',)"
Lokhttp3/Headers;,names,"('name',)"
Lokhttp3/HttpUrl$Builder;,encodedPassword,"('Password',)"
Lokhttp3/HttpUrl$Builder;,encodedUsername,"('name',)"
Lokhttp3/HttpUrl$Builder;,getEncodedPassword$okhttp,"('Password',)"
Lokhttp3/HttpUrl$Builder;,getEncodedUsername$okhttp,"('name',)"
Lokhttp3/HttpUrl$Builder;,setEncodedPassword$okhttp,"('Password',)"
Lokhttp3/HttpUrl$Builder;,setEncodedUsername$okhttp,"('name',)"
Lokhttp3/HttpUrl$Builder;,username,"('name',)"
Lokhttp3/HttpUrl;,-deprecated_encodedPassword,"('Password',)"
Lokhttp3/HttpUrl;,-deprecated_encodedUsername,"('name',)"
Lokhttp3/HttpUrl;,-deprecated_username,"('name',)"
Lokhttp3/HttpUrl;,encodedPassword,"('Password',)"
Lokhttp3/HttpUrl;,encodedUsername,"('name',)"
Lokhttp3/HttpUrl;,username,"('name',)"
Lokhttp3/OkHttpClient$Builder;,getConnectionPool$okhttp,"('Connection',)"
Lokhttp3/OkHttpClient$Builder;,getConnectionSpecs$okhttp,"('Connection',)"
Lokhttp3/OkHttpClient$Builder;,getHostnameVerifier$okhttp,"('name',)"
Lokhttp3/OkHttpClient$Builder;,getRetryOnConnectionFailure$okhttp,"('Connection',)"
Lokhttp3/OkHttpClient$Builder;,hostnameVerifier,"('name',)"
Lokhttp3/OkHttpClient$Builder;,retryOnConnectionFailure,"('Connection',)"
Lokhttp3/OkHttpClient$Builder;,setConnectionPool$okhttp,"('Connection',)"
Lokhttp3/OkHttpClient$Builder;,setConnectionSpecs$okhttp,"('Connection',)"
Lokhttp3/OkHttpClient$Builder;,setHostnameVerifier$okhttp,"('name',)"
Lokhttp3/OkHttpClient$Builder;,setRetryOnConnectionFailure$okhttp,"('Connection',)"
Lokhttp3/OkHttpClient;,-deprecated_hostnameVerifier,"('name',)"
Lokhttp3/OkHttpClient;,-deprecated_retryOnConnectionFailure,"('Connection',)"
Lokhttp3/OkHttpClient;,hostnameVerifier,"('name',)"
Lokhttp3/OkHttpClient;,retryOnConnectionFailure,"('Connection',)"
Lokhttp3/Route;,-deprecated_socketAddress,"('Address',)"
Lokhttp3/Route;,socketAddress,"('Address',)"
Lokhttp3/internal/HostnamesKt;,containsInvalidHostnameAsciiCodes,"('name',)"
Lokhttp3/internal/HostnamesKt;,inet6AddressToAscii,"('Address',)"
Lokhttp3/internal/Internal;,applyConnectionSpec,"('Connection',)"
Lokhttp3/internal/Util;,canParseAsIpAddress,"('Address',)"
Lokhttp3/internal/Util;,canReuseConnectionFor,"('Connection',)"
Lokhttp3/internal/Util;,isHealthy,"('Health',)"
Lokhttp3/internal/authenticator/JavaNetAuthenticator;,connectToInetAddress,"('Address',)"
Lokhttp3/internal/cache/CacheStrategy$Factory;,computeCandidate,"('id',)"
Lokhttp3/internal/cache/DiskLruCache$Entry;,invalidLengths,"('id',)"
Lokhttp3/internal/cache/DiskLruCache;,validateKey,"('id',)"
Lokhttp3/internal/concurrent/TaskQueue;,cancelAllAndDecide$okhttp,"('id',)"
Lokhttp3/internal/concurrent/TaskQueue;,idleLatch,"('id',)"
Lokhttp3/internal/concurrent/TaskQueue;,scheduleAndDecide$okhttp,"('id',)"
Lokhttp3/internal/connection/Exchange;,getConnection$okhttp,"('Connection',)"
Lokhttp3/internal/connection/Exchange;,isCoalescedConnection$okhttp,"('Connection',)"
Lokhttp3/internal/connection/Exchange;,noNewExchangesOnConnection,"('Connection',)"
Lokhttp3/internal/connection/ExchangeFinder;,findConnection,"('Connection',)"
Lokhttp3/internal/connection/ExchangeFinder;,findHealthyConnection,"('Health',)"
Lokhttp3/internal/connection/ExchangeFinder;,getAddress$okhttp,"('Address',)"
Lokhttp3/internal/connection/RealCall;,acquireConnectionNoEvents,"('Connection',)"
Lokhttp3/internal/connection/RealCall;,createAddress,"('Address',)"
Lokhttp3/internal/connection/RealCall;,getConnection,"('Connection',)"
Lokhttp3/internal/connection/RealCall;,getConnectionToCancel,"('Connection',)"
Lokhttp3/internal/connection/RealCall;,releaseConnectionNoEvents$okhttp,"('Connection',)"
Lokhttp3/internal/connection/RealCall;,setConnectionToCancel,"('Connection',)"
Lokhttp3/internal/connection/RealConnection$Companion;,newTestConnection,"('Connection',)"
Lokhttp3/internal/connection/RealConnection;,getConnectionPool,"('Connection',)"
Lokhttp3/internal/connection/RealConnection;,isHealthy,"('Health',)"
Lokhttp3/internal/connection/RealConnection;,noCoalescedConnections$okhttp,"('Connection',)"
Lokhttp3/internal/connection/RealConnectionPool;,callAcquirePooledConnection,"('Connection',)"
Lokhttp3/internal/connection/RealConnectionPool;,idleConnectionCount,"('Connection',)"
Lokhttp3/internal/connection/RouteSelector;,access$getAddress$p,"('Address',)"
Lokhttp3/internal/connection/RouteSelector;,resetNextInetSocketAddress,"('Address',)"
Lokhttp3/internal/http/ExchangeCodec;,getConnection,"('Connection',)"
Lokhttp3/internal/http/HttpMethod;,invalidatesCache,"('id',)"
Lokhttp3/internal/http1/Http1ExchangeCodec;,getConnection,"('Connection',)"
Lokhttp3/internal/http2/Hpack;,nameToFirstIndex,"('name',)"
Lokhttp3/internal/http2/Http2Connection$Builder;,getConnectionName$okhttp,"('Connection',)"
Lokhttp3/internal/http2/Http2Connection$Builder;,setConnectionName$okhttp,"('Connection',)"
Lokhttp3/internal/http2/Http2Connection;,access$failConnection,"('Connection',)"
Lokhttp3/internal/http2/Http2Connection;,failConnection,"('Connection',)"
Lokhttp3/internal/http2/Http2Connection;,getConnectionName$okhttp,"('Connection',)"
Lokhttp3/internal/http2/Http2Connection;,isHealthy,"('Health',)"
Lokhttp3/internal/http2/Http2Connection;,updateConnectionFlowControl$okhttp,"('Connection',)"
Lokhttp3/internal/http2/Http2ExchangeCodec;,access$getHTTP_2_SKIPPED_REQUEST_HEADERS$cp,"('IP',)"
